log2_FoldChange	pvalue	neg_log10_pvalue	gene	strict	status	top20
-0.017706009262544065	1	-0	RTEL1-TNFRSF6B	0	NA	0
0.1961659437021136	0.9999771431231413	9.926728940699456e-6	FAS	0	NA	0
0.009301442966924256	1	-0	RNASET2	0	NA	0
-0.7246113729919132	0.8238893901907514	0.08413108982501202	CD44	0	NA	0
0.44229995061423544	0.9980850673388733	8.324419777314464e-4	AGPAT4	0	NA	0
0.28463795200658915	1	-0	SLAMF7	0	NA	0
-0.032139574187756814	1	-0	BTN3A1	0	NA	0
-0.6030708331451671	0.999999998146971	8.0476024962471e-10	MIPEP	0	NA	0
0.12750217163842503	0.9999621722054148	1.642871318386007e-5	PRKCH	0	NA	0
2.0806827308355396	3.499896216820461e-8	7.4559448336869965	INSRR	1	upreg	0
-0.08131744313575062	1	-0	IFNGR1	0	NA	0
-0.2265944052692328	1	-0	B4GALT7	0	NA	0
2.1229360303298033	8.571793609898612e-9	8.066928294368571	SH2D2A	1	upreg	0
0.0070057813319310824	1	-0	VRK2	0	NA	0
-0.5307981626015744	0.980739811855035	0.00844619472340349	TNFRSF1B	0	NA	0
-0.10643969480618676	1	-0	VEZT	0	NA	0
0.2528781474091275	1	-0	POU2F2	0	NA	0
-0.16186050839403698	1	-0	BRD9	0	NA	0
-0.18574055133984313	1	-0	SNX1	0	NA	0
-0.0835829880869543	1	-0	TBPL1	0	NA	0
0.6398032420249582	0.943847410320773	0.02509821143515469	ARNTL2	0	NA	0
-0.08605640793547131	1	-0	BCLAF1	0	NA	0
-0.1358319013265632	1	-0	SLC39A9	0	NA	0
-0.5555251353186654	0.9650980888311324	0.015428544404183765	ANK1	0	NA	0
0.4111316790453863	0.9931567677813857	0.0029821935905187448	IBSP	0	NA	0
-0.3125239218190683	0.9999999999999984	6.750292265873015e-16	TFB1M	0	NA	0
0.030315210359173506	1	-0	RABEP1	0	NA	0
0.535176712537357	0.9992922978425534	3.0745994968191904e-4	HMGB3	0	NA	0
-0.3632323457825226	1	-0	NUP160	0	NA	0
0.5538143188971762	0.999999999895546	4.536379625122229e-11	BAK1	0	NA	0
0.3331134427201443	0.9999974235210047	1.1189520518617478e-6	IKZF2	0	NA	0
0.21760560670734108	0.9999999999999971	1.2536257065192751e-15	GRN	0	NA	0
-0.5076422933860272	1	-0	FAM13B	0	NA	0
0.23824327042283366	0.9999999999719589	1.2178105844285585e-11	ARHGAP31	0	NA	0
0.23371370219956478	0.9999999998758515	5.391699514954097e-11	CENPQ	0	NA	0
-0.17145032531008386	1	-0	SARS1	0	NA	0
-0.11928355267014634	1	-0	RANBP3	0	NA	0
-0.19206823427673836	1	-0	ARID4A	0	NA	0
-0.1685324388667908	1	-0	EIPR1	0	NA	0
-0.015546934562783221	1	-0	PNPLA6	0	NA	0
-0.5066600693935304	0.9999999996140811	1.6760242810522148e-10	IFT88	0	NA	0
0.19528660029906408	1	-0	ALG1	0	NA	0
-0.21078817118782567	1	-0	ZCCHC8	0	NA	0
0.3402746239632286	1	-0	ABCF2	0	NA	0
0.08098524881491542	1	-0	CHPF2	0	NA	0
1.0270599791752055	0.4276745118226086	0.3688866316806213	LRRC7	0	NA	0
0.3342506657204014	0.9999528148484038	2.0492734446184618e-5	FUT8	0	NA	0
-0.12907348183082146	1	-0	UBA6	0	NA	0
-0.6776648731575854	0.995514107146136	0.0019525813298790207	GAB2	0	NA	0
-0.041864018998671426	1	-0	ATP6V0A1	0	NA	0
-0.24759369168564493	1	-0	PIAS1	0	NA	0
0.7790034700979864	0.8427091894556361	0.07432227022007368	SLC4A7	0	NA	0
1.266095078705158	0.17533398662512922	0.756133892388204	APBA2	0	NA	0
0.06460938173487119	1	-0	MAP2K3	0	NA	0
0.12251329564174718	1	-0	TMSB10	0	NA	0
0.13856504421859395	1	-0	ASTE1	0	NA	0
0.20070783948472037	1	-0	RNF19A	0	NA	0
-0.06225627941051881	1	-0	PEX3	0	NA	0
4.97026459270522e-4	1	-0	GABARAPL2	0	NA	0
0.3180218153774863	1	-0	SH3YL1	0	NA	0
-0.23759960414239778	1	-0	FAM136A	0	NA	0
0.6670073831147887	0.9990579239346419	4.093312776058541e-4	VCL	0	NA	0
0.3768664601683498	0.9999974401388374	1.1117350002993186e-6	DEPDC1B	0	NA	0
-0.3956339527371339	0.9974866179019343	0.0010929220174857313	DAPK2	0	NA	0
-0.7245441001792621	0.9600782615104613	0.01769336367209809	NSMAF	0	NA	0
0.6478104709929209	0.9999999999992479	3.2661771292172117e-13	ADSS2	0	NA	0
-1.887375074505559	6.240746926226441e-8	7.204763428502571	STAP1	-1	downreg	0
0.41826127834669524	0.9996010302178892	1.7330494883502533e-4	TIMP2	0	NA	0
-0.08920021953427515	1	-0	RFC1	0	NA	0
-0.1300602048589239	1	-0	TBC1D23	0	NA	0
0.005333892067657331	1	-0	CUL3	0	NA	0
0.5630212789685398	0.927996510851587	0.03245365666987826	MYOM2	0	NA	0
-0.39085533758898733	0.9999769930304401	9.991914867472615e-6	CYP46A1	0	NA	0
-0.015849819911480267	1	-0	ZZZ3	0	NA	0
0.4644644910867626	0.981635300974634	0.008049832164891154	USP2	0	NA	0
-0.3065033798462027	1	-0	TUBG2	0	NA	0
0.12248391873580244	1	-0	RPL26L1	0	NA	0
0.06220460630857971	0.9999945867175272	2.35096507015952e-6	FLT4	0	NA	0
-0.09724543879252856	1	-0	NSUN2	0	NA	0
-0.03777490833099506	1	-0	FBXO42	0	NA	0
0.19394064299221103	1	-0	MFAP3	0	NA	0
-0.14224473470781884	1	-0	MRI1	0	NA	0
0.08086852164557401	1	-0	METTL1	0	NA	0
0.3762934900040378	0.9999999999648178	1.5279431193192322e-11	AGA	0	NA	0
0.1768914839911888	1	-0	PI4K2B	0	NA	0
-0.07637746540295165	1	-0	BOD1L1	0	NA	0
-0.10532916620302935	1	-0	MAT2B	0	NA	0
-0.042236918116868694	1	-0	EDC4	0	NA	0
0.5498798127735931	0.9681281242611202	0.014067163376073041	TRIO	0	NA	0
-0.899433226547541	0.6649831037134165	0.17718938936945292	VCAN	0	NA	0
-0.024141638173677205	1	-0	CLEC16A	0	NA	0
-1.2159293266518931	0.18010089507152327	0.7444841288036897	MSR1	0	NA	0
-0.10059289324482323	0.996635366284145	0.0014637056563051672	CDH1	0	NA	0
-0.048865087281916963	1	-0	MTREX	0	NA	0
1.7245595438910755	0.0017739520469546063	2.7510581240896816	DNAH5	0	upreg	0
-0.23723206667031604	1	-0	ZFYVE16	0	NA	0
-0.32625975829861265	0.9999999990026864	4.3312777825113765e-10	RIPOR1	0	NA	0
0.08218950296184957	0.9999581958766004	1.815567960702942e-5	C6	0	NA	0
0.6156245288871975	0.9167196975433034	0.03776343687020793	RAI14	0	NA	0
-0.07197514837456981	0.9999999999652734	1.5081551197048673e-11	SOX30	0	NA	0
-0.2419551182914006	1	-0	PNKP	0	NA	0
-0.10633849933791861	0.9999999999970326	1.288727226303725e-12	PHLPP2	0	NA	0
0.19263950535693564	1	-0	SPDL1	0	NA	0
0.4286672316414637	1	-0	STAU2	0	NA	0
-0.08881705907077464	1	-0	SLC66A1	0	NA	0
0.27009871554619513	1	-0	CTNS	0	NA	0
0.3034229460396043	0.9998016703670569	8.614200772385693e-5	RTN4R	0	NA	0
0.06807459259383464	1	-0	PHF23	0	NA	0
0.03499165613034094	0.9998866662291432	4.9223020664341365e-5	CDH10	0	NA	0
-0.12616792031781365	1	-0	INPP4A	0	NA	0
0.5273528146063091	0.9698246899546357	0.013306763740225	RAB27B	0	NA	0
0.007452777977946745	1	-0	PSMA4	0	NA	0
0.5236323000907075	0.9887400980055602	0.004917852827342759	MYO16	0	NA	0
-0.27149060866994024	1	-0	LSG1	0	NA	0
-0.27195965707198777	1	-0	PARP3	0	NA	0
-1.2621426491750745	0.1695513682050561	0.7706987013060749	TNC	0	NA	0
0.07832053877173895	1	-0	THAP3	0	NA	0
-0.40062434881222597	0.9997283696672052	1.1798357933529805e-4	RIPOR3	0	NA	0
-0.08705268676667854	1	-0	TDP1	0	NA	0
-0.052931511297149125	1	-0	AIFM2	0	NA	0
0.10925911468331595	1	-0	SPATA7	0	NA	0
-0.23504085370764916	1	-0	MED17	0	NA	0
0.17130372339040623	1	-0	RETSAT	0	NA	0
-0.33291808389388855	0.9999993303661155	2.9081839828458647e-7	CAPG	0	NA	0
-0.0651866221031474	1	-0	AP2S1	0	NA	0
-2.8796860396970168	2.354426910460489e-9	8.628114787012036	USH2A	-1	downreg	0
1.1854426391878032	0.10131087385077071	0.9943439386481734	TG	0	NA	0
-0.6990412262350767	0.8632740968051771	0.06385129022906035	ADAM28	0	NA	0
-1.998184969903225	0.01997028307186019	1.6996157791114923	BARX2	0	downreg	0
0.13480476496371896	1	-0	DCUN1D1	0	NA	0
-0.021380355869845324	1	-0	JADE2	0	NA	0
-0.0404988705063416	0.9999662494823599	1.4657910929904403e-5	LCP2	0	NA	0
-0.107901954293816	1	-0	TRIT1	0	NA	0
-0.5152262091428268	0.9613427835914186	0.017121729419740248	ADRB1	0	NA	0
0.24229488540742228	1	-0	CUL7	0	NA	0
0.10267803193434677	1	-0	CTNNA1	0	NA	0
-0.12267658603341047	1	-0	PHKA2	0	NA	0
0.7253753829890807	0.9389465709614149	0.02735911976456767	CNTLN	0	NA	0
1.4721839032955923	0.06618946306811292	1.1792111419137834	EPHA3	0	NA	0
0.1649945060501814	1	-0	HSPA5	0	NA	0
1.8175405193644083	0.02390050780993933	1.621592871574389	DSG2	0	upreg	0
0.16703743576470176	1	-0	GEMIN8	0	NA	0
0.06304714893663466	1	-0	OFD1	0	NA	0
0.34679640589787486	0.9999980573176328	8.436970516816251e-7	GPM6B	0	NA	0
0.7289291170268097	0.8148889244138461	0.08890158488173948	MAGEC2	0	NA	0
-0.56572500876866	0.9819565816787591	0.00790771461040209	PREX2	0	NA	0
0.05272591316181385	1	-0	WDR37	0	NA	0
-0.06990340727127364	1	-0	YTHDC2	0	NA	0
0.0031819224070313012	1	-0	CTPS2	0	NA	0
0.034064696359674684	1	-0	ATP6V1H	0	NA	0
0.20237261029491105	1	-0	POLR2B	0	NA	0
-0.16340458214400844	1	-0	FAM214A	0	NA	0
0.04011568107892183	0.9999997685888024	1.005006178179334e-7	ARAP2	0	NA	0
0.6636879255184933	0.9999999999229627	3.345685928962173e-11	TPR	0	NA	0
-1.159982989703316	0.23833136947557304	0.6228187915036271	CP	0	NA	0
-0.06455718867745786	1	-0	KATNIP	0	NA	0
-0.023585890968500944	1	-0	DTNBP1	0	NA	0
0.22242958122359546	0.9999974828849263	1.0931705626455085e-6	XK	0	NA	0
-0.1708709821876151	1	-0	C12orf4	0	NA	0
-0.7804435127653132	0.7721370857608952	0.11230558787126345	SCML1	0	NA	0
-0.38343038316048617	1	-0	WWC3	0	NA	0
0.6655279106183173	0.890737520105478	0.05025025372271635	ARHGAP6	0	NA	0
0.27462218028278285	0.9999802026093587	8.597982620684385e-6	FAM184B	0	NA	0
0.3005163283305805	1	-0	MAP4	0	NA	0
-0.24108438867575455	1	-0	GOPC	0	NA	0
-0.21300325098912687	1	-0	USP28	0	NA	0
-0.016511189353173528	1	-0	HDAC9	0	NA	0
-0.18015722292587988	1	-0	TSPAN17	0	NA	0
0.031179949483224778	1	-0	NOP16	0	NA	0
-0.08573734897943952	0.999999971456391	1.2396332073088172e-8	CC2D2A	0	NA	0
-0.327890853918531	1	-0	RRM2B	0	NA	0
-0.08436763493711386	1	-0	ZNF800	0	NA	0
0.207196149488321	0.999999999999988	5.207368319387782e-15	TNFRSF17	0	NA	0
-0.19881488789344814	1	-0	SNX29	0	NA	0
-0.12445335829533377	0.9936276011429735	0.002776353099864817	LMO3	0	NA	0
0.23295912446835665	1	-0	MRPS10	0	NA	0
1.0676576943828975	0.3899207216826262	0.40902368434705044	GUCA1A	0	NA	0
-0.38953568505569436	1	-0	RSF1	0	NA	0
-0.12762179593943124	1	-0	VPS13D	0	NA	0
-0.6041102339295286	0.9999185605421352	3.537014744222475e-5	CELF2	0	NA	0
-0.07199865405747907	1	-0	FAM120A	0	NA	0
0.03954753178085735	1	-0	R3HDM1	0	NA	0
0.23866664535338522	0.9993272828309321	2.9225566813599044e-4	COL9A2	0	NA	0
-1.079201368693648	0.3826667403870602	0.41717928299126944	KITLG	0	NA	0
-0.24334814010845385	1	-0	ERCC8	0	NA	0
-0.010657011132827687	0.9999966775878073	1.4429076788646151e-6	ADAMTS6	0	NA	0
0.04923874930786898	1	-0	H6PD	0	NA	0
0.04426301339536831	1	-0	VAMP3	0	NA	0
-0.1752496233239904	0.9999999935774389	2.7892828759047435e-9	PER3	0	NA	0
0.03027125516934781	0.9999999876752266	5.3525811217596185e-9	UTS2	0	NA	0
-1.1436012037207912	0.17410910624927112	0.7591785138316307	LTBP1	0	NA	0
-0.42299716508830443	0.9999999999999771	9.93257290549897e-15	RCN1	0	NA	0
0.43239568785451965	1	-0	RFC2	0	NA	0
-0.06033017430333398	1	-0	ARID1B	0	NA	0
-0.03191189238104997	1	-0	CLPTM1L	0	NA	0
-0.3135478921916386	0.9999969719003168	1.3150889741876235e-6	NEDD4L	0	NA	0
0.2957297566854745	0.9999999999926885	3.175337481878272e-12	PPP1R3F	0	NA	0
0.222040328243434	1	-0	HEXB	0	NA	0
0.09577674347426535	1	-0	PTCD2	0	NA	0
-0.35125397474086584	0.9936646224901519	0.002760172120940005	NEXMIF	0	NA	0
0.030776963041569516	1	-0	JKAMP	0	NA	0
0.06491125997172897	0.9999995152237691	2.1053569308457613e-7	DKK3	0	NA	0
-0.9299979423336695	0.6389272111776507	0.19454861536974483	ARHGEF5	0	NA	0
-0.08918015164423299	0.9999999999999902	4.243040852834484e-15	NFE2L3	0	NA	0
0.26564211820480477	1	-0	MCUR1	0	NA	0
0.5468164533828871	0.9902922253878754	0.004236630507128577	LIMA1	0	NA	0
-0.5386392449147266	1	-0	LETMD1	0	NA	0
-1.165726143599457	0.07312207984183444	1.1359514642793418	SLC4A8	0	NA	0
-0.06781415159613058	0.9999819087315872	7.857009114149935e-6	LAMC3	0	NA	0
0.7781544410598107	0.8781647169138438	0.05642401605587196	PTGER3	0	NA	0
-0.23679149411506817	0.9996209996697699	1.6462895124287803e-4	TNIP3	0	NA	0
-0.10682910573655935	1	-0	MAPK9	0	NA	0
-0.28331701023554734	0.999999713983404	1.242154471232515e-7	BCAR1	0	NA	0
-0.007286932298919524	1	-0	FHIP1B	0	NA	0
0.07680891529429168	1	-0	HERPUD1	0	NA	0
0.5526587032063892	0.9968932073967108	0.0013513631752412349	HOMER3	0	NA	0
0.36287716238191653	0.9999999963918169	1.567014006619757e-9	RAD51	0	NA	0
0.21193967983380402	0.9999999999947345	2.2867579378171578e-12	POLQ	0	NA	0
-0.11187038862125842	1	-0	PIK3CB	0	NA	0
-0.1943301624149676	1	-0	CYBA	0	NA	0
0.32808734386500227	1	-0	THOC3	0	NA	0
0.4062351415853662	1	-0	HEBP2	0	NA	0
0.14167546561535804	1	-0	MPHOSPH9	0	NA	0
0.3074583705677401	0.9928875964091969	0.0030999146691124274	PLEKHA5	0	NA	0
0.2715888038607419	0.9983724161876606	7.074265228058672e-4	PRSS8	0	NA	0
0.16670839830588235	1	-0	SIKE1	0	NA	0
0.4058228616730766	0.9999999987325952	5.504269320588112e-10	RRP12	0	NA	0
0.12810768221905544	0.9999999999999736	1.1475496851984268e-14	FNIP2	0	NA	0
0.5557996788937962	0.9999975959774565	1.0440549799700856e-6	MSMO1	0	NA	0
-0.1480649879900353	1	-0	TTC17	0	NA	0
1.1313393050501055	0.2884345027885238	0.5399527901578491	FSTL4	0	NA	0
-0.20432393178699915	1	-0	FOXN3	0	NA	0
0.0744668062295113	1	-0	AKR7A2	0	NA	0
0.07729951948311253	1	-0	MRTO4	0	NA	0
0.1258781857778597	0.9999999999999959	1.7840058131235846e-15	NNAT	0	NA	0
-0.10388726470796072	1	-0	USE1	0	NA	0
-0.1760447869722715	0.9999994229792905	2.5059698239990283e-7	MCF2L2	0	NA	0
-0.4906354795685932	0.9999999999986044	6.060798127291638e-13	NRIP2	0	NA	0
-1.1330231516552765	0.31847602352057103	0.49692325797436904	LAMA3	0	NA	0
-0.07331964957556902	1	-0	AP5M1	0	NA	0
-0.21155926305674821	1	-0	ANAPC4	0	NA	0
0.6516887410786083	0.9323084257575177	0.030440390815667868	KCNQ1	0	NA	0
-0.015797552227373224	1	-0	TRAPPC3	0	NA	0
0.1750144835891314	1	-0	THRAP3	0	NA	0
-4.862671177185973e-5	1	-0	PHPT1	0	NA	0
-0.1663187973500717	0.9998682980643689	5.720119073700233e-5	ENTPD2	0	NA	0
-0.5350592536010215	0.9999999961569899	1.6689980975817447e-9	LY75	0	NA	0
0.3838224336936715	1	-0	ARID4B	0	NA	0
1.2752292851314229	0.0028911201462417527	2.5389338599842706	OPN3	0	upreg	0
0.2636059913814428	1	-0	SDCCAG8	0	NA	0
0.9102192679373584	0.6114231716497643	0.21365810645236122	HHAT	0	NA	0
0.13064403861953178	1	-0	KIF1B	0	NA	0
-0.37326521422118253	0.9965822226162043	0.0014868641934048866	FOXC1	0	NA	0
-0.22012369749995253	1	-0	TBC1D22A	0	NA	0
-0.08934285255843744	0.9999999999999971	1.2536257065192751e-15	SYNE2	0	NA	0
-0.49298364581038734	0.9966885910166963	0.0014405130311740202	PLEKHH1	0	NA	0
-0.4462789678769885	0.9646139161832873	0.01564647693827552	ATP9A	0	NA	0
-0.034840007080411795	1	-0	FAM168A	0	NA	0
-0.8300132354890932	0.9269048414556126	0.03296484940676788	RELT	0	NA	0
-0.09759112472235332	1	-0	GALC	0	NA	0
0.10425171864104144	1	-0	NOP58	0	NA	0
0.09972126870429232	1	-0	SZRD1	0	NA	0
0.45698613519772247	0.9778750366013602	0.009716640490499032	KCNH2	0	NA	0
0.12557279464516657	1	-0	CUL1	0	NA	0
-0.0815952413790928	1	-0	FAM114A2	0	NA	0
-0.27071648152652283	0.9999999951381064	2.111493547418432e-9	CYFIP2	0	NA	0
-0.045612462132345044	1	-0	TAB2	0	NA	0
0.0817146162162592	1	-0	GINM1	0	NA	0
0.023810790788496128	1	-0	EIF2AK2	0	NA	0
-0.05552470966628409	1	-0	USP36	0	NA	0
-0.06878748031954984	1	-0	KMT2C	0	NA	0
1.815053199622513	3.9616878214364815e-4	3.402119749587243	MCOLN3	1	upreg	0
-0.07951755671918459	0.9990015667447925	4.3383066482414486e-4	CCDC85A	0	NA	0
0.15972520951522817	1	-0	PUM2	0	NA	0
0.10595455300186618	1	-0	MRPL43	0	NA	0
-0.3332824193378596	0.9999999999987299	5.515953108688305e-13	ITIH4	0	NA	0
0.2052199511155819	1	-0	HPF1	0	NA	0
-0.015367952304697674	1	-0	ZFR	0	NA	0
-0.05153791780851913	1	-0	ZNF280C	0	NA	0
0.937751263970263	0.6280785356621181	0.20198604818609275	PHF21B	0	NA	0
0.27284619894790296	1	-0	TRAF1	0	NA	0
-0.3007279525159614	1	-0	RC3H2	0	NA	0
0.11415249056170784	0.9999999998618181	6.00116411717038e-11	IL17RB	0	NA	0
-0.153554622532051	1	-0	TRAF3IP2	0	NA	0
0.05655488518867724	1	-0	DCBLD2	0	NA	0
0.5485101684116334	0.9999999999999958	1.8322221864512493e-15	SOAT1	0	NA	0
3.8277750567936133	1.2313783662472395e-16	15.909608480679553	PKP2	1	upreg	1
-0.1849230277781695	0.9999994975006067	2.1823276850857915e-7	MSH4	0	NA	0
0.12308743153056678	1	-0	GDI2	0	NA	0
0.24023073782920346	1	-0	PRDM1	0	NA	0
-0.16772705786302833	1	-0	ATG5	0	NA	0
0.08860939138898516	0.9999999999995033	2.157200542680239e-13	TMCC3	0	NA	0
-0.15359050652293682	1	-0	PITHD1	0	NA	0
0.013809404156842842	1	-0	MTA3	0	NA	0
0.649235911820623	0.9907641457055358	0.004029718279162398	USP13	0	NA	0
-0.21002320508432692	1	-0	ATP11B	0	NA	0
0.4169966248833097	1	-0	CDK14	0	NA	0
0.10130692946161268	1	-0	SEC61A1	0	NA	0
0.04764413090272246	1	-0	PPP1R12A	0	NA	0
-0.12408175147305034	0.99958816299524	1.7889537900841142e-4	RASGRF1	0	NA	0
-0.08736472011865548	0.9999999989428816	4.5910068496372373e-10	CAMK2B	0	NA	0
0.17736026718269704	1	-0	CROCC	0	NA	0
-0.19740851658746106	1	-0	POLR3E	0	NA	0
1.4780745966411795	1.4859053414241144e-4	3.828008856124957	ATP2B4	1	upreg	0
0.4804805285080551	1	-0	ZC3H11A	0	NA	0
0.005511107162530671	1	-0	RIOK2	0	NA	0
-0.07855686118776273	1	-0	YIPF1	0	NA	0
0.2588582366577614	1	-0	NDC1	0	NA	0
0.4007406243284742	0.9956700259710621	0.001884566841110809	DGKG	0	NA	0
-0.1604140113901762	1	-0	FLYWCH1	0	NA	0
-0.4230060821468449	0.9999999999999949	2.217953173072566e-15	UNKL	0	NA	0
-0.5485289368411781	0.9849850769316634	0.006570349253989108	TBXAS1	0	NA	0
-0.3728706546977669	1	-0	PARP12	0	NA	0
-0.06243857933430608	1	-0	ALDH18A1	0	NA	0
0.4167383482128626	0.9999979392793379	8.94960534431186e-7	TARBP1	0	NA	0
0.19913969730586123	1	-0	GATB	0	NA	0
-0.24851661060806496	0.9999999999978904	9.162075259732446e-13	MXD1	0	NA	0
-0.06507403492375463	1	-0	CDK17	0	NA	0
-0.24130569178255534	1	-0	DNAJC25	0	NA	0
0.1278413709723467	0.9992160382776539	3.406037776516682e-4	SLC2A3	0	NA	0
0.14212110164504943	1	-0	PSD	0	NA	0
0.10034392388812385	1	-0	CTDP1	0	NA	0
0.7776608619438963	0.776712010591452	0.109739979133785	YBX3	0	NA	0
0.27570763973510104	1	-0	WNK1	0	NA	0
0.03372837568126741	1	-0	CCAR1	0	NA	0
-0.19932853230567638	1	-0	OGFR	0	NA	0
-0.9432081461714754	0.5955733541951801	0.22506474071311589	GNA15	0	NA	0
0.14240911260093636	1	-0	PIGV	0	NA	0
0.2537887746838785	0.9997196548767274	1.2176940959347179e-4	PTPRU	0	NA	0
0.12075336830584904	1	-0	SNRNP40	0	NA	0
0.39436071507973836	0.9840493332862035	0.00698312856366878	RIMBP2	0	NA	0
0.5762643170294477	0.9443663548154045	0.0248594940396264	COL11A1	0	NA	0
-0.2673071619383789	1	-0	QSER1	0	NA	0
-0.03950772268894909	1	-0	MPC1	0	NA	0
-0.31774180198205926	1	-0	ACAA1	0	NA	0
-0.3793456481341271	0.9973879800451434	0.0011358699571607713	BCAT1	0	NA	0
-0.14153714251868355	1	-0	HDAC7	0	NA	0
0.5972879244672531	0.9893823621620226	0.00463583612261978	PRDM6	0	NA	0
-0.303625949340927	0.999999995037036	2.155387901689379e-9	SPAG4	0	NA	0
-0.2414222524339218	0.9999978409014925	9.376855799870147e-7	NCKAP1	0	NA	0
0.31763429783407293	1	-0	MRPS35	0	NA	0
0.5608177144024411	0.9783006811342561	0.00952764410011312	GUCY1B1	0	NA	0
-0.19073106984219468	1	-0	SFSWAP	0	NA	0
-0.6131663834954111	0.9999996175912171	1.6607805598311207e-7	TNK2	0	NA	0
-0.007491686686026178	1	-0	MON2	0	NA	0
-0.09871373435911845	1	-0	GPBP1	0	NA	0
0.09287862855585205	0.9999998090529343	8.292726489285052e-8	DGAT2	0	NA	0
1.1219446038701837	0.32891329523824364	0.48291857123639437	ZNF112	0	NA	0
-9.385787442646176e-4	1	-0	CS	0	NA	0
-0.40659896210142765	0.9955196994063268	0.0019501417050627563	LTK	0	NA	0
0.12687684319558024	1	-0	MRPS24	0	NA	0
-0.11313243300233555	1	-0	ELMO2	0	NA	0
0.09820684344253028	1	-0	WAPL	0	NA	0
0.21990141447229394	1	-0	VMP1	0	NA	0
0.10705778629229812	1	-0	APPBP2	0	NA	0
0.21464413459587872	1	-0	POLD1	0	NA	0
-0.11738943558685966	0.9999993993774798	2.6084712454929775e-7	SEZ6	0	NA	0
-0.3715142704153571	1	-0	EIF4B	0	NA	0
0.6550844562765388	0.942789775286604	0.02558513611874271	SLC6A16	0	NA	0
-0.06510562681538534	1	-0	BICRA	0	NA	0
-0.10444486312854462	1	-0	SPHK2	0	NA	0
-0.7890351832199354	0.9945156373003124	0.0023883838418618597	RPL18	0	NA	0
0.10927641503906038	1	-0	CA11	0	NA	0
-0.17889421687134144	1	-0	ISOC2	0	NA	0
-0.0847996909698212	1	-0	U2AF2	0	NA	0
-0.2998126583378262	1	-0	EPN1	0	NA	0
-0.10201476102378848	1	-0	MED29	0	NA	0
-0.17848419721914444	0.9999999999581735	1.816503648784416e-11	AHRR	0	NA	0
0.19426971228913992	1	-0	ZNF275	0	NA	0
0.10956462611490725	1	-0	MTMR1	0	NA	0
0.1847919751873786	0.9999996905258192	1.3440294982632433e-7	GPC1	0	NA	0
-0.2657750390334659	1	-0	ADCK1	0	NA	0
0.035077029219865885	1	-0	HAGH	0	NA	0
0.012485871303302254	1	-0	RNF4	0	NA	0
0.09489101331286065	1	-0	CASP8	0	NA	0
-0.4584958209896426	0.9713022420387598	0.012645608789236946	LIMCH1	0	NA	0
0.002781114694913711	1	-0	INTS13	0	NA	0
0.2990964027757048	1	-0	TM7SF3	0	NA	0
0.836759896285101	0.8872300184309645	0.05196377274440425	SPA17	0	NA	0
-0.9182421831828755	0.6090531375200633	0.21534481520782667	TSPAN32	0	NA	0
-0.06354335294774227	1	-0	ST3GAL6	0	NA	0
-0.23225180172750237	0.9997782269255885	9.632550404807218e-5	ATP2C2	0	NA	0
-0.8151264627993773	0.7653398964779116	0.11614564670114891	NGFR	0	NA	0
1.3668961993871358	0.023901340077485386	1.621577748761413	CDON	0	upreg	0
0.04049237708730136	1	-0	TAF2	0	NA	0
0.05879686271417217	1	-0	HIPK2	0	NA	0
0.08205481837119954	1	-0	TNPO3	0	NA	0
-0.433912499055197	0.9999999999960049	1.7350661941994677e-12	BORCS8-MEF2B	0	NA	0
-0.10841062740415008	1	-0	RFXANK	0	NA	0
0.15478051497026435	1	-0	TMEM161A	0	NA	0
-0.31424446705077447	0.9999999987556265	5.404245418321719e-10	LPAR2	0	NA	0
0.34979576199870266	1	-0	CTSA	0	NA	0
-0.2822074600549742	1	-0	SUGP2	0	NA	0
-0.008849391012007324	1	-0	SLC12A2	0	NA	0
0.21422476702896498	1	-0	SNX24	0	NA	0
0.4338736071611491	0.9233480285582114	0.034634573737211446	EYA2	0	NA	0
0.27435878552466697	1	-0	CNN2	0	NA	0
-0.2811768146299629	1	-0	ABCA7	0	NA	0
-0.4703938367614642	0.9915068957664201	0.003704261001905355	SNCAIP	0	NA	0
-0.12995070955768018	1	-0	DDX20	0	NA	0
-0.019301478604630162	1	-0	BTBD1	0	NA	0
-0.1690115735098896	0.9999999864940861	5.865543938019119e-9	FAR2	0	NA	0
-1.7085322864596406	0.002415141720166045	2.6170573798274877	BCAS1	0	downreg	0
0.43451397469283604	0.9999125582430558	3.7977132946602714e-5	CHI3L2	0	NA	0
0.18354576664539568	1	-0	SBNO2	0	NA	0
-0.03799786491502033	1	-0	PMS1	0	NA	0
0.04863878911981523	1	-0	HMG20B	0	NA	0
0.29720642837384004	0.9999958411575871	1.8061660668074984e-6	CALCRL	0	NA	0
-0.06963031537662534	1	-0	TAF11	0	NA	0
0.1521716779711575	1	-0	ANKS1A	0	NA	0
-0.16008746851331512	1	-0	AP3D1	0	NA	0
-0.1650442563812966	1	-0	ZNF76	0	NA	0
0.44331526275141986	0.9938280483942867	0.0026887505055896424	SLC9A3R2	0	NA	0
0.6893932218306511	0.9983979012788771	6.963405862913881e-4	NTHL1	0	NA	0
-0.12296576661955694	1	-0	UHRF1BP1	0	NA	0
0.28481279331101206	1	-0	GNAI3	0	NA	0
-0.680249840228643	0.9999999998783642	5.282576218825516e-11	IPO5	0	NA	0
