sample	variable	value	status
X20100108_MART_MM_SNP52	chr_1p	0	normal
X20100331_MART_MM_SNP65	chr_1p	-0.26875	subclonal_minor
X20090728_MART_MM_SNP27	chr_1p	0	normal
X20090728_MART_MM_SNP30	chr_1p	0	normal
X20111212_MART_MM_SNP161	chr_1p	0	normal
X20090604_MM17_SNP6.0	chr_1p	0	normal
X20090604_MM18_SNP6.0	chr_1p	0	normal
X20100210_MART_MM_SNP54	chr_1p	0	normal
X20111212_MART_MM_SNP162	chr_1p	0	normal
X20100205_MART_MM_SNP34	chr_1p	0	normal
X20100205_MART_MM_SNP35	chr_1p	0	normal
X20111212_MART_MM_SNP163	chr_1p	0	normal
X20100331_MART_MM_SNP61	chr_1p	-0.5642857142857143	subclonal_major
X20110920_MART_MM_SNP119	chr_1p	0	normal
X20110920_MART_MM_SNP123	chr_1p	0	normal
X20100108_MART_MM_SNP47	chr_1p	0	normal
X20090728_MART_MM_SNP33	chr_1p	0	normal
X20110920_MART_MM_SNP124	chr_1p	0	normal
X20110920_MART_MM_SNP125	chr_1p	0	normal
X20100210_MART_MM_SNP57	chr_1p	0	normal
X20090728_MART_MM_SNP23bis	chr_1p	0	normal
X20090520_MM13_SNP6.0	chr_1p	0	normal
X20100108_MART_MM_SNP45	chr_1p	0	normal
X20110920_MART_MM_SNP126	chr_1p	0	normal
X20090728_MART_MM_SNP20bis	chr_1p	0	normal
X20100205_MART_MM_SNP40_2	chr_1p	0	normal
X20100210_MART_MM_SNP55	chr_1p	0	normal
X20090520_MM14_SNP6.0	chr_1p	0	normal
X20100210_MART_MM_SNP58	chr_1p	0.12410714285714286	subclonal_minor
X20100108_MART_MM_SNP42	chr_1p	0	normal
X20090728_MART_MM_SNP31	chr_1p	0	normal
X20100205_MART_MM_SNP41_2	chr_1p	0	normal
X20110920_MART_MM_SNP127	chr_1p	0	normal
X20090121_MM03_SNP6.0	chr_1p	0	normal
X20100205_MART_MM_SNP37	chr_1p	-0.8883928571428571	subclonal_major
X20110714_MART_MM_SNP101	chr_1p	-0.8973214285714284	subclonal_major
MM_cytoscanHD_10192017_863	chr_1q	0	normal
MM_cytoscanHD_10022017_856	chr_1q	0	normal
MM_cytoscanHD28022018_938	chr_1q	0	normal
X20130731_Cytoscan_MM305	chr_1q	1.1008928571428571	clonal
X20130731_Cytoscan_MM306	chr_1q	0	normal
MM_cytoscanHD3042018_958	chr_1q	0	normal
X20130731_Cytoscan_MM308	chr_1q	0	normal
X20130731_Cytoscan_MM307	chr_1q	0	normal
MM_cytoscanHD3042018_959	chr_1q	0	normal
X20131104_Cytoscan_MM325	chr_1q	0	normal
X20130731_Cytoscan_MM309	chr_1q	1.0455357142857142	clonal
X20130731_Cytoscan_MM311	chr_1q	0	normal
MM_cytoscanHD14032018_939	chr_1q	0	normal
X20130731_Cytoscan_MM312	chr_1q	0	normal
X20130731_Cytoscan_MM313	chr_1q	0	normal
X20130711_Cytoscan_MM293	chr_1q	1.0267857142857142	clonal
X20130731_Cytoscan_MM315	chr_1q	0	normal
X20131001_Cytoscan_MM316	chr_1q	0	normal
MM_cytoscanHD_10022017_857	chr_1q	2.0241071428571424	clonal
X20131001_Cytoscan_MM319	chr_1q	0	normal
MM_cytoscanHD_10022017_858	chr_1q	0	normal
X20131001_Cytoscan_MM320	chr_1q	0	normal
X20131104_Cytoscan_MM326	chr_1q	1.7857142857142856	clonal
MM_cytoscanHD3042018_960	chr_1q	0.06160714285714285	normal
X20131104_Cytoscan_MM327	chr_1q	0	normal
X20131104_Cytoscan_MM328	chr_1q	0	normal
MM_cytoscanHD3042018_961	chr_1q	0	normal
X20131104_Cytoscan_MM329	chr_1q	0.9892857142857143	clonal
X20130725_Cytoscan_MM300	chr_1q	0	normal
MM_cytoscanHD_10262017_866	chr_1q	-0.2928571428571428	subclonal_minor
X20131001_Cytoscan_MM317	chr_1q	1.013392857142857	clonal
X20131104_Cytoscan_MM330	chr_1q	0	normal
X20131001_Cytoscan_MM321	chr_1q	1.263392857142857	clonal
X20131104_Cytoscan_MM331	chr_1q	0	normal
X20130711_Cytoscan_MM295	chr_1q	0	normal
X20131105_Cytoscan_MM339	chr_1q	0	normal
MM_cytoscanHD14032018_940	chr_1q	1.0080357142857141	clonal
X20131001_Cytoscan_MM322	chr_1q	0	normal
X20131001_Cytoscan_MM323	chr_1q	0	normal
X20131104_Cytoscan_MM324	chr_1q	1.013392857142857	clonal
MM_cytoscanHD26012018_934	chr_1q	0	normal
X20131105_Cytoscan_MM340	chr_1q	0.8660714285714285	subclonal_major
X20131105_Cytoscan_MM341	chr_1q	0	normal
MM_cytoscanHD_10262017_867	chr_1q	0	normal
MM__CytoscanHD_03072018.1035_2	chr_1q	0	normal
MM_cytoscanHD14032018_941	chr_1q	0	normal
X20131105_Cytoscan_MM342	chr_1q	0	normal
X20131105_Cytoscan_MM343	chr_1q	0.05446428571428571	normal
X20131125_Cytoscan_MM_346	chr_1q	1.5276785714285714	clonal
X20131125_Cytoscan_MM_347	chr_1q	0	normal
MM_cytoscanHD14032018_942	chr_1q	0	normal
X20131105_Cytoscan_MM344	chr_1q	0	normal
MM_cytoscanHD14032018_943	chr_1q	0	normal
MM_cytoscanHD14032018_944	chr_1q	-0.7169642857142857	subclonal_major
MM__CytoscanHD_10052018_998	chr_1q	0	normal
MM_cytoscanHD22032018_945	chr_1q	1.28125	clonal
X20131125_Cytoscan_MM_349	chr_1q	0	normal
X20130725_Cytoscan_MM302	chr_1q	3.5455357142857142	clonal
MM_cytoscanHD3042018_956	chr_1q	0	normal
MM_cytoscanHD3042018_957	chr_1q	0	normal
X20131125_Cytoscan_MM_350	chr_1q	0	normal
X20131125_Cytoscan_MM_351	chr_1q	0	normal
X20131125_Cytoscan_MM_352	chr_1q	0	normal
X20131125_Cytoscan_MM_353	chr_1q	0	normal
X20131126_Cytoscan_MM_355	chr_1q	0	normal
X20131126_Cytoscan_MM_356	chr_1q	0	normal
MM__CytoscanHD_10052018_997	chr_1q	1.7035714285714283	clonal
X20131126_Cytoscan_MM_357	chr_1q	0	normal
MM__CytoscanHD_03072018_1036	chr_1q	0.5232142857142856	subclonal_major
X20131126_Cytoscan_MM_358	chr_1q	0	normal
X20131126_Cytoscan_MM_359	chr_1q	0	normal
X20131209_Cytoscan_MM_362	chr_1q	0	normal
MM__CytoscanHD_03072018_1037	chr_1q	0	normal
X20131126_Cytoscan_MM_360	chr_1q	0	normal
X20131126_Cytoscan_MM_361	chr_1q	0	normal
X20131209_Cytoscan_MM_363	chr_1q	0	normal
X20131209_Cytoscan_MM_364	chr_1q	0	normal
MM__CytoscanHD_03072018_1038	chr_1q	0	normal
MM_cytoscanHD14032018_946	chr_1q	1.3026785714285714	clonal
X20130725_Cytoscan_MM303	chr_1q	1.4678571428571425	clonal
MM_cytoscanHD14032018_947	chr_1q	0	normal
X20131209_Cytoscan_MM_365	chr_1q	0	normal
X20131209_Cytoscan_MM_366	chr_1q	-0.09107142857142855	normal
X20131209_Cytoscan_MM_367	chr_1q	0.1169642857142857	subclonal_minor
X20131209_Cytoscan_MM_368	chr_1q	0.25803571428571426	subclonal_minor
MM__CytoscanHD_03072018_1039	chr_1q	0.20357142857142857	subclonal_minor
X20131209_Cytoscan_MM_369	chr_1q	0	normal
X20140107_Cytoscan_MM_Flores_370	chr_1q	2.134821428571428	clonal
X20140107_Cytoscan_MM_Flores_371	chr_1q	0	normal
X20140107_Cytoscan_MM_Flores_372	chr_1q	0	normal
X20140204_MART_MM_Cyto373	chr_1q	0.44732142857142854	subclonal_minor
X20140204_MART_MM_Cyto374	chr_1q	0	normal
X20140204_MART_MM_Cyto375	chr_1q	0.9178571428571428	clonal
X20150519_MG_MM_Cyto454	chr_1q	0	normal
X20150519_MG_MM_Cyto455	chr_1q	0	normal
X20140204_MART_MM_Cyto376	chr_1q	0.26249999999999996	subclonal_minor
MM_cytoscanHD26012018_933	chr_1q	0	normal
X20130711_Cytoscan_MM296	chr_1q	1.0732142857142857	clonal
X20140204_MART_MM_Cyto377	chr_1q	0	normal
X20140204_MART_MM_Cyto378	chr_1q	0.25803571428571426	subclonal_minor
MM_cytoscanHD24012018_919	chr_1q	0	normal
X20140204_MART_MM_Cyto379	chr_1q	0	normal
X20140204_MART_MM_Cyto380	chr_1q	0	normal
X20131001_Cytoscan_MM318	chr_1q	1.1401785714285713	clonal
X20140217_MART_MM_Cyto382	chr_1q	0.9928571428571429	clonal
X20140414_MART_MM_Cyto412	chr_1q	0	normal
X20160727_MG_MM_Cyto605	chr_1q	0.9857142857142857	clonal
X20140217_MART_MM_Cyto383	chr_1q	0	normal
X20150326_MG_MM_Cyto438	chr_1q	0	normal
X20150326_MG_MM_Cyto439	chr_1q	0.8767857142857142	subclonal_major
X20140217_MART_MM_Cyto384	chr_1q	0	normal
X20140217_MART_MM_Cyto385	chr_1q	-0.3428571428571428	subclonal_minor
X20140217_MART_MM_Cyto386	chr_1q	0	normal
X20140217_MART_MM_Cyto387	chr_1q	0.8999999999999999	subclonal_major
X20140310_MART_MM_Cyto388	chr_1q	0	normal
X20140310_MART_MM_Cyto389	chr_1q	0	normal
X20150326_MG_MM_Cyto440	chr_1q	0.8553571428571427	subclonal_major
X20140310_MART_MM_Cyto390	chr_1q	0.25982142857142854	subclonal_minor
X20140310_MART_MM_Cyto391	chr_1q	0.15803571428571425	subclonal_minor
X20140310_MART_MM_Cyto392	chr_1q	0	normal
X20140310_MART_MM_Cyto394	chr_1q	0.9544642857142855	clonal
X20140319_MART_MM_Cyto396	chr_1q	0.857142857142857	subclonal_major
X20140319_MART_MM_Cyto397	chr_1q	0	normal
MM_cytoscanHD24012018_921	chr_1q	0	normal
X20140319_MART_MM_Cyto398	chr_1q	0	normal
X20140319_MART_MM_Cyto399	chr_1q	2.4053571428571425	clonal
X20140319_MART_MM_Cyto400	chr_1q	0	normal
X20140319_MART_MM_Cyto401	chr_1q	0.8258928571428571	subclonal_major
MM_cytoscanHD_09212017_849	chr_1q	0	normal
MM_cytoscanHD_09212017_850	chr_1q	0	normal
MM_cytoscanHD_14092017_832	chr_1q	0.5678571428571428	subclonal_major
X20140414_MART_MM_Cyto413	chr_1q	1.5464285714285713	clonal
MM_cytoscanHD_14092017_833	chr_1q	1.1464285714285714	clonal
MM_cytoscanHD_14092017_835	chr_1q	0.15803571428571425	subclonal_minor
MM_cytoscanHD_09132017_837	chr_1q	1.0232142857142856	clonal
MM_cytoscanHD_09132017_838	chr_1q	0	normal
MM_cytoscanHD_09132017_839	chr_1q	0	normal
MM_cytoscanHD_14092017_834	chr_1q	1.1357142857142857	clonal
X20150422_MG_MM_Cyto452	chr_1q	0	normal
X20140414_MART_MM_Cyto414	chr_1q	0	normal
X20140414_MART_MM_Cyto415	chr_1q	1.4526785714285713	clonal
MM_cytoscanHD24012018_922	chr_1q	0.7169642857142857	subclonal_major
X20150305_MG_MM_Cyto430	chr_1q	1.2803571428571427	clonal
MM_cytoscanHD24012018_923	chr_1q	0	normal
MM_cytoscanHD24012018_924	chr_1q	0	normal
X20150422_MG_MM_Cyto447	chr_1q	0	normal
X20150422_MG_MM_Cyto448_2	chr_1q	0	normal
X20150422_MG_MM_Cyto449	chr_1q	0.1419642857142857	subclonal_minor
X20150305_MG_MM_Cyto431	chr_1q	1.0098214285714284	clonal
X20150305_MG_MM_Cyto432	chr_1q	1.6723214285714285	clonal
X20150422_MG_MM_Cyto446	chr_1q	0	normal
X20150305_MG_MM_Cyto434	chr_1q	0	normal
X20160725_MG_MM_Cyto601	chr_1q	0	normal
X20150519_MG_MM_Cyto461	chr_1q	0	normal
X20150305_MG_MM_Cyto435	chr_1q	0.975	clonal
X20150326_MG_MM_Cyto441	chr_1q	0	normal
X20150422_MG_MM_Cyto451	chr_1q	1.0357142857142856	clonal
X20150305_MG_MM_Cyto436	chr_1q	0	normal
X20150326_MG_MM_Cyto442	chr_1q	-0.27499999999999997	subclonal_minor
X20150326_MG_MM_Cyto444	chr_1q	0	normal
X20150326_MG_MM_Cyto445	chr_1q	1.2241071428571428	clonal
X20150519_MG_MM_Cyto457	chr_1q	0.8901785714285714	subclonal_major
X20150519_MG_MM_Cyto458	chr_1q	0	normal
X20150519_MG_MM_Cyto459	chr_1q	0	normal
X20150519_MG_MM_Cyto460	chr_1q	0	normal
MM_cytoscanHD14032018_948	chr_1q	0.6080357142857142	subclonal_major
X20150519_MG_MM_Cyto463	chr_1q	0	normal
X20150519_MG_MM_Cyto464	chr_1q	0	normal
X20150519_MG_MM_Cyto465	chr_1q	1.4616071428571427	clonal
X20150519_MG_MM_Cyto466	chr_1q	0	normal
X20150519_MG_MM_Cyto467	chr_1q	0	normal
MM_cytoscanHD24012018_925	chr_1q	0	normal
MM_cytoscanHD_10022017_852	chr_1q	1.0526785714285714	clonal
MM_cytoscanHD28022018_936	chr_1q	0	normal
MM_cytoscanHD26012018_932	chr_1q	0	normal
X20160704_MG_MM_Cyto577	chr_1q	0.9857142857142857	clonal
MM_cytoscanHD22032018_949	chr_1q	0	normal
MM_cytoscanHD_10192017_861	chr_1q	0.9892857142857143	clonal
MM_cytoscanHD_10262017_868	chr_1q	0.9455357142857141	clonal
X20160126_MG_MM_Cyto543	chr_1q	1.119642857142857	clonal
X20160126_MG_MM_Cyto544	chr_1q	0	normal
X20160126_MG_MM_Cyto545	chr_1q	0	normal
X20160126_MG_MM_Cyto548	chr_1q	0	normal
X20170726_MG_MM_Cyto813	chr_1q	0	normal
MM__CytoscanHD_11062018_1019	chr_1q	0.6125	subclonal_major
MM_cytoscanHD22032018_950	chr_1q	0	normal
MM_cytoscanHD22032018_951	chr_1q	0	normal
MM_CytoscanHD_07052018_992	chr_1q	0.8803571428571427	subclonal_major
MM_cytoscanHD22032018_952	chr_1q	0	normal
X20140527_MART_MM_Cyto421	chr_1q	0	normal
MM_CytoscanHD_07052018_989	chr_1q	1.0285714285714285	clonal
MM_cytoscanHD22032018_953	chr_1q	0.09910714285714285	normal
MM_cytoscanHD22032018_954	chr_1q	0	normal
X20140616_MART_MM_Cyto423	chr_1q	0	normal
MM_cytoscanHD22032018_955	chr_1q	0	normal
X20170726_MG_MM_Cyto810	chr_1q	0	normal
X20140527_MART_MM_Cyto420	chr_1q	0.56875	subclonal_major
MM_CytoscanHD_07052018_990	chr_1q	0	normal
X20140527_MART_MM_Cyto419	chr_1q	1.8455357142857143	clonal
MM_CytoscanHD_07052018_991	chr_1q	0	normal
MM_CytoscanHD_07052018_984	chr_1q	0	normal
MM__CytoscanHD_11062018_1020	chr_1q	0	normal
X20160727_MG_MM_Cyto609	chr_1q	1.2089285714285714	clonal
X20160727_MG_MM_Cyto610	chr_1q	0	normal
MM__CytoscanHD_11062018_1021	chr_1q	0	normal
X20160727_MG_MM_Cyto604	chr_1q	0.9919642857142856	clonal
X20160503_MG_MM_Cyto561	chr_1q	0	normal
X20160503_MG_MM_Cyto562	chr_1q	1.1535714285714285	clonal
X20160503_MG_MM_Cyto563	chr_1q	0	normal
X20161109_MG_MM_Cyto681	chr_1q	0	normal
X20160503_MG_MM_Cyto564	chr_1q	0	normal
X20160503_MG_MM_Cyto565	chr_1q	0	normal
X20161109_MG_MM_Cyto682	chr_1q	0	normal
X20161109_MG_MM_Cyto683	chr_1q	0.9812499999999998	clonal
X20161109_MG_MM_Cyto685	chr_1q	0	normal
X20161109_MG_MM_Cyto687	chr_1q	0	normal
X20170102_MG_MM_Cyto717	chr_1q	0	normal
X20161109_MG_MM_Cyto688	chr_1q	0.18125	subclonal_minor
X20161109_MG_MM_Cyto689	chr_1q	1.2107142857142856	clonal
X20161109_MG_MM_Cyto690	chr_1q	0.7616071428571428	subclonal_major
X20161109_MG_MM_Cyto691	chr_1q	0	normal
X20160727_MG_MM_Cyto608	chr_1q	1.0294642857142857	clonal
X20170102_MG_MM_Cyto718	chr_1q	0	normal
X20161109_MG_MM_Cyto692	chr_1q	0	normal
X20161110_MG_MM_Cyto703	chr_1q	0	normal
X20161110_MG_MM_Cyto704	chr_1q	1.8848214285714286	clonal
X20161110_MG_MM_Cyto702	chr_1q	0	normal
X20161109_MG_MM_Cyto684	chr_1q	1.0401785714285714	clonal
X20161109_MG_MM_Cyto686	chr_1q	0	normal
X20170102_MG_MM_Cyto720	chr_1q	0.9678571428571429	clonal
X20170103_MG_MM_Cyto707	chr_1q	0	normal
X20170103_MG_MM_Cyto708	chr_1q	1.0044642857142856	clonal
X20170103_MG_MM_Cyto709	chr_1q	0	normal
X20160727_MG_MM_Cyto598b	chr_1q	0	normal
X20170103_MG_MM_Cyto712	chr_1q	0	normal
X20170103_MG_MM_Cyto713	chr_1q	0	normal
X20170103_MG_MM_Cyto714	chr_1q	2.275892857142857	clonal
X20170103_MG_MM_Cyto715	chr_1q	0	normal
X20170103_MG_MM_Cyto716	chr_1q	0	normal
X20170102_MG_MM_Cyto721	chr_1q	-1.0651785714285713	clonal
X20170102_MG_MM_Cyto722	chr_1q	0	normal
X20170102_MG_MM_Cyto723	chr_1q	0	normal
X20170102_MG_MM_Cyto724	chr_1q	1.532142857142857	clonal
X20170102_MG_MM_Cyto726	chr_1q	0	normal
MM_cytoscanHD_08282017_819	chr_1q	0	normal
MM_cytoscanHD_08282017_820	chr_1q	1.0767857142857142	clonal
MM_cytoscanHD_08282017_821	chr_1q	0	normal
MM_cytoscanHD_08302017_824	chr_1q	0.9401785714285713	clonal
MM_cytoscanHD_08302017_825	chr_1q	2.4241071428571423	clonal
MM_cytoscanHD_08302017_826	chr_1q	0	normal
MM_cytoscanHD_08302017_827	chr_1q	1.1124999999999998	clonal
MM_cytoscanHD_08302017_828	chr_1q	0	normal
MM_cytoscanHD_08302017_829	chr_1q	0.10089285714285713	subclonal_minor
MM_cytoscanHD_09132017_840	chr_1q	0	normal
MM_cytoscanHD_09132017_841	chr_1q	0	normal
MM_cytoscanHD_09132017_842	chr_1q	0	normal
MM_cytoscanHD_10192017_864	chr_1q	0	normal
MM_cytoscanHD_10262017_870	chr_1q	0	normal
MM_cytoscanHD_10262017_871	chr_1q	0	normal
MM_cytoscanHD_10262017_872	chr_1q	0.2741071428571428	subclonal_minor
MM__CytoscanHD_31052018_1016	chr_1q	0	normal
MM__CytoscanHD_31052018_1017	chr_1q	0	normal
MM__CytoscanHD_11062018_1022	chr_1q	0	normal
MM_cytoscanHD_10192017_859	chr_1q	1.0232142857142856	clonal
X20160704_MG_MM_Cyto582	chr_1q	0.11785714285714285	subclonal_minor
MM__CytoscanHD_10052018_1000	chr_1q	0.9714285714285714	clonal
MM__CytoscanHD_11062018_1023	chr_1q	0	normal
MM__CytoscanHD_11062018_1024	chr_1q	0	normal
MM__CytoscanHD_11062018_1025	chr_1q	0	normal
X20170719_MG_MM_Cyto_D3MM	chr_1q	0	normal
MM__CytoscanHD_21062018_1027	chr_1q	0.8642857142857142	subclonal_major
MM_cytoscanHD_10192017_860	chr_1q	0	normal
MM__CytoscanHD_21062018_1028	chr_1q	1.1276785714285713	clonal
X20170726_MG_MM_Cyto808	chr_1q	0	normal
MM__CytoscanHD_21062018_1029	chr_1q	0.7803571428571427	subclonal_major
MM__CytoscanHD_21062018_1030	chr_1q	0	normal
MM__CytoscanHD_21062018_1031	chr_1q	0	normal
MM__CytoscanHD_21062018_1032	chr_1q	0	normal
MM__CytoscanHD_31052018_1010	chr_1q	1.1919642857142856	clonal
MM__CytoscanHD_03072018_1040	chr_1q	0	normal
MM__CytoscanHD_03072018_1041	chr_1q	0	normal
X20160725_MG_MM_Cyto592	chr_1q	0	normal
MM__CytoscanHD_10052018_1001	chr_1q	0.8035714285714285	subclonal_major
MM_cytoscanHD_11162017_886	chr_1q	0	normal
MM__CytoscanHD_31052018_1013	chr_1q	1.8848214285714286	clonal
MM__CytoscanHD_31052018_1014	chr_1q	0	normal
MM__CytoscanHD_31052018_1015	chr_1q	0.9866071428571428	clonal
MM__CytoscanHD_24052018_1007	chr_1q	0	normal
MM__CytoscanHD_24052018_1008	chr_1q	0	normal
MM__CytoscanHD_24052018_1009	chr_1q	0	normal
MM__CytoscanHD_11062018_1018	chr_1q	0.8348214285714285	subclonal_major
MM__CytoscanHD_31052018_1011	chr_1q	0	normal
MM_CytoscanHD_17042018_975	chr_1q	0.9098214285714284	clonal
MM_CytoscanHD_17042018_974	chr_1q	0	normal
MM_CytoscanHD_17042018_973	chr_1q	0	normal
MM_CytoscanHD_17042018_972	chr_1q	0	normal
MM_CytoscanHD_17042018_971	chr_1q	0	normal
X20170605_MG_MM_Cyto762	chr_1q	0	normal
MM_cytoscanHD_10262017_869	chr_1q	0	normal
X20161110_MG_MM_Cyto696	chr_1q	0	normal
X20170704_MG_MM_Cyto788_2	chr_1q	0	normal
MM_cytoscanHD_011518_904	chr_1q	1.0830357142857143	clonal
X20170605_MG_MM_Cyto773	chr_1q	0	normal
MM_cytoscanHD_10022017_855	chr_1q	0	normal
X20170605_MG_MM_Cyto763	chr_1q	0.04375	normal
X20170627_MG_MM_Cyto774	chr_1q	0	normal
X20140527_MART_MM_Cyto418	chr_1q	1.9901785714285714	clonal
MM_cytoscanHD3042018_964	chr_1q	0	normal
X20170627_MG_MM_Cyto775	chr_1q	1.3937499999999998	clonal
X20170704_MG_MM_Cyto790	chr_1q	0	normal
X20170704_MG_MM_Cyto784	chr_1q	0	normal
X20170704_MG_MM_Cyto791	chr_1q	0	normal
MM_cytoscanHD_08282017_822	chr_1q	2.0982142857142856	clonal
X20150708_MG_MM_Cyto487	chr_1q	0	normal
MM_cytoscanHD_08282017_816	chr_1q	0	normal
X20161004_MG_MM_Cyto648	chr_1q	0	normal
X20170627_MG_MM_Cyto776	chr_1q	0	normal
X20170704_MG_MM_Cyto792	chr_1q	0	normal
X20170704_MG_MM_Cyto793	chr_1q	0	normal
MM__CytoscanHD_10052018_993	chr_1q	0	normal
MM_cytoscanHD_11092017_876	chr_1q	1.6017857142857141	clonal
X20170605_MG_MM_Cyto765	chr_1q	0	normal
MM_CytoscanHD_17042018_966	chr_1q	0.9562499999999998	clonal
MM_cytoscanHD_19092017_D8	chr_1q	0	normal
X20170704_MG_MM_Cyto787_2	chr_1q	1.7491071428571427	clonal
X20170627_MG_MM_Cyto778	chr_1q	0	normal
X20170605_MG_MM_Cyto767	chr_1q	0	normal
MM_cytoscanHD_11302017_891	chr_1q	0	normal
MM_cytoscanHD_11162017_880	chr_1q	1.1821428571428572	clonal
X20170717_MG_MM_Cyto794	chr_1q	0	normal
X20170719_MG_MM_Cyto_D1MM	chr_1q	0.6357142857142857	subclonal_major
X20140616_MART_MM_Cyto422	chr_1q	1.0232142857142856	clonal
X20140527_MART_MM_Cyto416	chr_1q	0	normal
MM_cytoscanHD_11302017_887	chr_1q	0.8107142857142856	subclonal_major
X20161005_MG_MM_Cyto649	chr_1q	0.2044642857142857	subclonal_minor
MM__CytoscanHD_10052018_995	chr_1q	0	normal
X20161110_MG_MM_Cyto693	chr_1q	0	normal
X20170605_MG_MM_Cyto768	chr_1q	0	normal
X20170605_MG_MM_Cyto769	chr_1q	1.9419642857142854	clonal
X20161005_MG_MM_Cyto654	chr_1q	1.1624999999999999	clonal
X20161005_MG_MM_Cyto655	chr_1q	0	normal
X20161004_MG_MM_Cyto675	chr_1q	1.0339285714285713	clonal
X20170605_MG_MM_Cyto770	chr_1q	0	normal
MM_CytoscanHD_17042018_968	chr_1q	0	normal
X20170717_MG_MM_Cyto795	chr_1q	0	normal
X20160727_MG_MM_Cyto607	chr_1q	0	normal
MM_cytoscanHD_11092017_879	chr_1q	0	normal
X20161005_MG_MM_Cyto653	chr_1q	0	normal
MM_CytoscanHD_26042018_976	chr_1q	1.5553571428571427	clonal
X20170717_MG_MM_Cyto796	chr_1q	2.1071428571428568	clonal
X20150708_MG_MM_Cyto484	chr_1q	0	normal
MM_CytoscanHD_07052018_985	chr_1q	0.725	subclonal_major
MM__CytoscanHD_24052018_1004	chr_1q	-0.35982142857142857	subclonal_minor
X20150708_MG_MM_Cyto488	chr_1q	0	normal
MM_cytoscanHD_11162017_884	chr_1q	0	normal
X20170717_MG_MM_Cyto797	chr_1q	0	normal
X20170605_MG_MM_Cyto771	chr_1q	0	normal
MM_CytoscanHD_07052018_987	chr_1q	0	normal
X20150623_MART_MM_Cyto474	chr_1q	1.0464285714285713	clonal
X20150708_MG_MM_Cyto495	chr_1q	0	normal
X20140527_MART_MM_Cyto417	chr_1q	0.95	clonal
X20161004_MG_MM_Cyto677	chr_1q	1.8526785714285714	clonal
X20170605_MG_MM_Cyto772	chr_1q	1.5169642857142855	clonal
X20170717_MG_MM_Cyto799	chr_1q	0	normal
X20150708_MG_MM_Cyto485	chr_1q	0.6080357142857142	subclonal_major
X20140616_MART_MM_Cyto427	chr_1q	1.851785714285714	clonal
X20151105_MART_MM_Cyto525	chr_1q	0.8624999999999999	subclonal_major
X20151105_MART_MM_Cyto526	chr_1q	0	normal
X20150708_MG_MM_Cyto492	chr_1q	0	normal
X20151105_MART_MM_Cyto521	chr_1q	0	normal
X20151216_MART_MM_Cyto535	chr_1q	0	normal
X20151105_MART_MM_Cyto527	chr_1q	0	normal
X20151105_MART_MM_Cyto528	chr_1q	0	normal
X20151105_MART_MM_Cyto523	chr_1q	0	normal
X20160309_MG_MM_Cyto556	chr_1q	0	normal
X20151105_MART_MM_Cyto529	chr_1q	0	normal
X20151105_MART_MM_Cyto518	chr_1q	0	normal
X20160309_MG_MM_Cyto557	chr_1q	0	normal
X20150708_MG_MM_Cyto493	chr_1q	1.0839285714285714	clonal
X20151105_MART_MM_Cyto520	chr_1q	0	normal
X20151105_MART_MM_Cyto530	chr_1q	0	normal
X20151105_MART_MM_Cyto522	chr_1q	0	normal
X20170717_MG_MM_Cyto800	chr_1q	0	normal
X20110517_MART_MM_SNP94	chr_1q	0	normal
X20110517_MART_MM_SNP95	chr_1q	0	normal
X20110714_MART_MM_SNP102	chr_1q	1.1723214285714285	clonal
X20110714_MART_MM_SNP103	chr_1q	1.032142857142857	clonal
X20110920_MART_MM_SNP132	chr_1q	1.0214285714285714	clonal
X20110920_MART_MM_SNP134	chr_1q	0	normal
X20110920_MART_MM_SNP135	chr_1q	0	normal
X20120727_MART_MM_SNP199	chr_1q	0	normal
X20110920_MART_MM_SNP136	chr_1q	0	normal
X20120727_MART_MM_SNP201	chr_1q	0	normal
X20120510_MART_MM_SNP167	chr_1q	0	normal
X20120727_MART_MM_SNP202	chr_1q	0.732142857142857	subclonal_major
X20120727_MART_MM_SNP204	chr_1q	0	normal
X20120727_MART_MM_SNP203	chr_1q	0	normal
X20111212_MART_MM_SNP149	chr_1q	0.8857142857142857	subclonal_major
X20120924_MART_MM_SNP206	chr_1q	0.9794642857142856	clonal
X20120924_MART_MM_SNP209	chr_1q	0	normal
X20120924_MART_MM_SNP212	chr_1q	0	normal
X20120924_MART_MM_SNP213	chr_1q	0.9267857142857142	clonal
X20120626_MART_MM_SNP197	chr_1q	-1.0419642857142857	clonal
X20120924_MART_MM_SNP214	chr_1q	1.1053571428571427	clonal
X20121008_MART_MM_SNP215	chr_1q	0	normal
X20121008_MART_MM_SNP216	chr_1q	0	normal
X20120924_MART_MM_SNP211	chr_1q	0.12678571428571425	subclonal_minor
X20121008_MART_MM_SNP217	chr_1q	0	normal
X20120510_MART_MM_SNP169	chr_1q	1.0785714285714285	clonal
X20121203_MART_MM_SNP222	chr_1q	1.0169642857142855	clonal
X20121008_MART_MM_SNP218	chr_1q	0	normal
X20120510_MART_MM_SNP170	chr_1q	0.2714285714285714	subclonal_minor
X20121008_MART_MM_SNP219	chr_1q	0	normal
X20121203_MART_MM_SNP229	chr_1q	0	normal
X20121008_MART_MM_SNP220	chr_1q	1.0116071428571427	clonal
X20121203_MART_MM_SNP230	chr_1q	1.9464285714285714	clonal
