sample	variable	value	status
MMRF_2266_1_BM	chr_1p	-0.3504823151125402	subclonal_minor
MMRF_2267_1_BM	chr_1p	0	normal
MMRF_2268_1_BM	chr_1p	0	normal
MMRF_2269_1_BM	chr_1p	0	normal
MMRF_2270_1_BM	chr_1p	-0.30332261521972126	subclonal_minor
MMRF_2271_1_BM	chr_1p	0	normal
MMRF_2272_1_BM	chr_1p	0.3922829581993569	subclonal_minor
MMRF_2273_1_BM	chr_1p	0	normal
MMRF_2279_1_BM	chr_1p	0	normal
MMRF_2281_1_BM	chr_1p	0	normal
MMRF_2284_1_BM	chr_1p	0	normal
MMRF_2286_1_BM	chr_1p	0.9431939978563773	clonal
MMRF_2288_1_BM	chr_1p	0	normal
MMRF_2289_1_BM	chr_1p	-0.7792068595927116	subclonal_major
MMRF_2290_1_BM	chr_1p	-0.10718113612004287	subclonal_minor
MMRF_2291_1_BM	chr_1p	0	normal
MMRF_2292_1_BM	chr_1p	-0.9989281886387996	clonal
MMRF_2293_1_BM	chr_1p	0	normal
MMRF_2297_1_BM	chr_1p	0	normal
MMRF_2300_1_BM	chr_1p	0	normal
MMRF_2301_1_BM	chr_1p	-0.9024651661307609	clonal
MMRF_2302_1_BM	chr_1p	1.0868167202572347	clonal
MMRF_2305_1_BM	chr_1p	0.14790996784565916	subclonal_minor
MMRF_2306_1_BM	chr_1p	0	normal
MMRF_2307_1_BM	chr_1p	0	normal
MMRF_2308_1_BM	chr_1p	0	normal
MMRF_2310_1_BM	chr_1p	0	normal
MMRF_2313_1_BM	chr_1p	0	normal
MMRF_2314_1_BM	chr_1p	-0.90032154340836	clonal
MMRF_2316_1_BM	chr_1p	0	normal
MMRF_2317_1_BM	chr_1p	0	normal
MMRF_2324_1_BM	chr_1p	0	normal
MMRF_2325_1_BM	chr_1p	0	normal
MMRF_2326_1_BM	chr_1p	-0.11789924973204716	subclonal_minor
MMRF_2327_1_BM	chr_1p	0	normal
MMRF_2328_1_BM	chr_1p	-0.1232583065380493	subclonal_minor
MMRF_2329_1_BM	chr_1p	0	normal
MMRF_2330_1_BM	chr_1p	0	normal
MMRF_2331_1_BM	chr_1p	0	normal
MMRF_2333_1_BM	chr_1p	0	normal
MMRF_2335_1_BM	chr_1p	0	normal
MMRF_2336_1_BM	chr_1p	-0.5648445873526259	subclonal_major
MMRF_2339_1_BM	chr_1p	0	normal
MMRF_2341_1_BM	chr_1p	0	normal
MMRF_2344_1_BM	chr_1p	0.11897106109324758	subclonal_minor
MMRF_2352_1_BM	chr_1p	0	normal
MMRF_2353_1_BM	chr_1p	0	normal
MMRF_2362_1_BM	chr_1p	0	normal
MMRF_2364_1_BM	chr_1p	0	normal
MMRF_2365_1_BM	chr_1p	0	normal
MMRF_2366_1_BM	chr_1p	0	normal
MMRF_2367_1_BM	chr_1p	0	normal
MMRF_2368_1_BM	chr_1p	0	normal
MMRF_2373_1_BM	chr_1p	0	normal
MMRF_2377_1_BM	chr_1p	0	normal
MMRF_2378_1_BM	chr_1p	0	normal
MMRF_2379_1_BM	chr_1p	0	normal
MMRF_2380_1_BM	chr_1p	0	normal
MMRF_2383_1_BM	chr_1p	0	normal
MMRF_2384_1_BM	chr_1p	-0.135048231511254	subclonal_minor
MMRF_2386_1_BM	chr_1p	0	normal
MMRF_2388_1_BM	chr_1p	0.3954983922829582	subclonal_minor
MMRF_2394_1_BM	chr_1p	-0.9485530546623794	clonal
MMRF_2397_1_BM	chr_1p	0	normal
MMRF_2399_1_BM	chr_1p	0	normal
MMRF_2400_1_BM	chr_1p	0	normal
MMRF_2401_1_BM	chr_1p	0	normal
MMRF_2404_1_BM	chr_1p	-0.20685959271168275	subclonal_minor
MMRF_2407_1_BM	chr_1p	0	normal
MMRF_2409_1_BM	chr_1p	0	normal
MMRF_2410_1_BM	chr_1p	0	normal
MMRF_2411_1_BM	chr_1p	0	normal
MMRF_2412_1_BM	chr_1p	0	normal
MMRF_2413_1_BM	chr_1p	0	normal
MMRF_2419_1_BM	chr_1p	0	normal
MMRF_2422_1_BM	chr_1p	0	normal
MMRF_2425_1_BM	chr_1p	-0.8102893890675241	subclonal_major
MMRF_2426_1_BM	chr_1p	0	normal
MMRF_2427_1_BM	chr_1p	0	normal
MMRF_2428_1_BM	chr_1p	-0.6795284030010718	subclonal_major
MMRF_2429_1_BM	chr_1p	-1.0139335476956055	clonal
MMRF_2433_1_BM	chr_1p	0	normal
MMRF_2436_1_BM	chr_1p	0	normal
MMRF_2437_1_BM	chr_1p	-0.330117899249732	subclonal_minor
MMRF_2438_1_BM	chr_1p	0	normal
MMRF_2440_1_BM	chr_1p	0.1082529474812433	subclonal_minor
MMRF_2442_1_BM	chr_1p	0	normal
MMRF_2444_1_BM	chr_1p	0	normal
MMRF_2445_1_BM	chr_1p	0	normal
MMRF_2446_1_BM	chr_1p	0	normal
MMRF_2449_1_BM	chr_1p	0	normal
MMRF_2452_1_BM	chr_1p	0	normal
MMRF_2453_1_BM	chr_1p	0	normal
MMRF_2455_1_BM	chr_1p	0.9035369774919614	clonal
MMRF_2456_1_BM	chr_1p	0	normal
MMRF_2457_1_BM	chr_1p	0	normal
MMRF_2458_1_BM	chr_1p	0	normal
MMRF_2459_1_BM	chr_1p	0	normal
MMRF_2461_1_BM	chr_1p	0	normal
MMRF_2464_1_BM	chr_1p	0	normal
MMRF_2465_1_BM	chr_1p	-0.1414790996784566	subclonal_minor
MMRF_2468_1_BM	chr_1p	0	normal
MMRF_2469_1_BM	chr_1p	0	normal
MMRF_2471_1_BM	chr_1p	-0.14683815648445875	subclonal_minor
MMRF_2472_1_BM	chr_1p	-0.6441586280814576	subclonal_major
MMRF_2473_1_BM	chr_1p	0	normal
MMRF_2475_1_BM	chr_1p	0.1232583065380493	subclonal_minor
MMRF_2476_1_BM	chr_1p	0	normal
MMRF_2477_1_BM	chr_1p	0	normal
MMRF_2478_1_BM	chr_1p	0	normal
MMRF_2480_1_BM	chr_1p	0	normal
MMRF_2485_1_BM	chr_1p	0	normal
MMRF_2486_1_BM	chr_1p	0	normal
MMRF_2488_1_BM	chr_1p	0	normal
MMRF_2489_1_BM	chr_1p	0	normal
MMRF_2490_1_BM	chr_1p	0	normal
MMRF_2493_1_BM	chr_1p	0	normal
MMRF_2497_1_BM	chr_1p	0	normal
MMRF_2498_1_BM	chr_1p	0	normal
MMRF_2499_1_BM	chr_1p	0	normal
MMRF_2501_1_BM	chr_1p	0	normal
MMRF_2503_1_BM	chr_1p	0	normal
MMRF_2504_1_BM	chr_1p	0	normal
MMRF_2505_1_BM	chr_1p	0	normal
MMRF_2506_1_BM	chr_1p	-0.12861736334405144	subclonal_minor
MMRF_2507_1_BM	chr_1p	0	normal
MMRF_2511_1_BM	chr_1p	0	normal
MMRF_2514_1_BM	chr_1p	0	normal
MMRF_2515_1_BM	chr_1p	-0.9571275455519828	clonal
MMRF_2516_1_BM	chr_1p	0	normal
MMRF_2517_1_BM	chr_1p	0	normal
MMRF_2518_1_BM	chr_1p	0	normal
MMRF_2519_1_BM	chr_1p	0	normal
MMRF_2522_1_BM	chr_1p	1.020364415862808	clonal
MMRF_2523_1_BM	chr_1p	-0.1082529474812433	subclonal_minor
MMRF_2524_1_BM	chr_1p	0	normal
MMRF_2525_1_BM	chr_1p	0	normal
MMRF_2526_1_BM	chr_1p	-0.8542336548767417	subclonal_major
MMRF_2531_1_BM	chr_1p	0	normal
MMRF_2532_1_BM	chr_1p	0	normal
MMRF_2535_1_BM	chr_1p	0	normal
MMRF_2538_1_BM	chr_1p	0	normal
MMRF_2539_1_BM	chr_1p	0	normal
MMRF_2541_1_BM	chr_1p	0	normal
MMRF_2543_1_BM	chr_1p	0	normal
MMRF_2545_1_BM	chr_1p	0	normal
MMRF_2546_1_BM	chr_1p	0	normal
MMRF_2548_1_BM	chr_1p	-1.0911039657020365	clonal
MMRF_2549_1_BM	chr_1p	0	normal
MMRF_2550_1_BM	chr_1p	0	normal
MMRF_2554_1_BM	chr_1p	0.8317256162915326	subclonal_major
MMRF_2557_1_BM	chr_1p	0	normal
MMRF_2559_1_BM	chr_1p	0	normal
MMRF_2560_1_BM	chr_1p	0	normal
MMRF_2562_1_BM	chr_1p	0.0707395498392283	normal
MMRF_2563_1_BM	chr_1p	0	normal
MMRF_2564_1_BM	chr_1p	0	normal
MMRF_2566_1_BM	chr_1p	0	normal
MMRF_2567_1_BM	chr_1p	0	normal
MMRF_2568_1_BM	chr_1p	0	normal
MMRF_2570_1_BM	chr_1p	0	normal
MMRF_2572_1_BM	chr_1p	0	normal
MMRF_2574_1_BM	chr_1p	-0.21543408360128619	subclonal_minor
MMRF_2577_1_BM	chr_1p	0	normal
MMRF_2579_1_BM	chr_1p	0	normal
MMRF_2580_1_BM	chr_1p	0	normal
MMRF_2581_1_BM	chr_1p	0	normal
MMRF_2583_1_BM	chr_1p	0	normal
MMRF_2584_1_BM	chr_1p	0	normal
MMRF_2587_1_BM	chr_1p	0	normal
MMRF_2590_1_BM	chr_1p	0	normal
MMRF_2592_1_BM	chr_1p	0	normal
MMRF_2593_1_BM	chr_1p	2.9163987138263665	clonal
MMRF_2595_1_BM	chr_1p	0	normal
MMRF_2596_1_BM	chr_1p	0	normal
MMRF_2597_1_BM	chr_1p	0	normal
MMRF_2598_1_BM	chr_1p	-0.14469453376205788	subclonal_minor
MMRF_2599_1_BM	chr_1p	0	normal
MMRF_2601_1_BM	chr_1p	0	normal
MMRF_2602_1_BM	chr_1p	0	normal
MMRF_2604_1_BM	chr_1p	1.1061093247588425	clonal
MMRF_2605_1_BM	chr_1p	-0.9496248660235798	clonal
MMRF_2606_1_BM	chr_1p	0	normal
MMRF_2608_1_BM	chr_1p	1.3258306538049303	clonal
MMRF_2609_1_BM	chr_1p	0	normal
MMRF_2613_1_BM	chr_1p	0	normal
MMRF_2614_1_BM	chr_1p	0	normal
MMRF_2621_1_BM	chr_1p	0.9903536977491961	clonal
MMRF_2622_1_BM	chr_1p	0	normal
MMRF_2624_1_BM	chr_1p	0	normal
MMRF_2628_1_BM	chr_1p	-0.19078242229367628	subclonal_minor
MMRF_2630_1_BM	chr_1p	0	normal
MMRF_2631_1_BM	chr_1p	0	normal
MMRF_2634_1_BM	chr_1p	0	normal
MMRF_2635_1_BM	chr_1p	0	normal
MMRF_2636_1_BM	chr_1p	0	normal
MMRF_2637_1_BM	chr_1p	0.8102893890675241	subclonal_major
MMRF_2638_1_BM	chr_1p	0	normal
MMRF_2639_1_BM	chr_1p	0	normal
MMRF_2640_1_BM	chr_1p	0	normal
MMRF_2641_1_BM	chr_1p	0	normal
MMRF_2642_1_BM	chr_1p	0	normal
MMRF_2643_1_BM	chr_1p	0.112540192926045	subclonal_minor
MMRF_2646_1_BM	chr_1p	-0.6848874598070739	subclonal_major
MMRF_2647_1_BM	chr_1p	0	normal
MMRF_2650_1_BM	chr_1p	0	normal
MMRF_2651_1_BM	chr_1p	0	normal
MMRF_2652_1_BM	chr_1p	0.06966773847802786	normal
MMRF_2654_1_BM	chr_1p	0	normal
MMRF_2655_1_BM	chr_1p	-1.060021436227224	clonal
MMRF_2659_1_BM	chr_1p	1.3258306538049303	clonal
MMRF_2660_1_BM	chr_1p	0	normal
MMRF_2664_1_BM	chr_1p	0	normal
MMRF_2665_1_BM	chr_1p	0	normal
MMRF_2666_1_BM	chr_1p	0	normal
MMRF_2667_1_BM	chr_1p	0	normal
MMRF_2669_1_BM	chr_1p	0	normal
MMRF_2670_1_BM	chr_1p	0	normal
MMRF_2671_1_BM	chr_1p	-0.9732047159699893	clonal
MMRF_2675_1_BM	chr_1p	0	normal
MMRF_2676_1_BM	chr_1p	-0.9314040728831725	clonal
MMRF_2677_1_BM	chr_1p	0	normal
MMRF_2678_1_BM	chr_1p	0	normal
MMRF_2679_1_BM	chr_1p	0.5166130760986066	subclonal_major
MMRF_2680_1_BM	chr_1p	-0.16934619506966772	subclonal_minor
MMRF_2681_1_BM	chr_1p	0	normal
MMRF_2682_1_BM	chr_1p	0	normal
MMRF_2685_1_BM	chr_1p	0	normal
MMRF_2688_1_BM	chr_1p	-0.11682743837084672	subclonal_minor
MMRF_2689_1_BM	chr_1p	0	normal
MMRF_2690_1_BM	chr_1p	0.157556270096463	subclonal_minor
MMRF_2691_1_BM	chr_1p	0	normal
MMRF_2692_1_BM	chr_1p	0	normal
MMRF_2694_1_BM	chr_1p	0	normal
MMRF_2695_1_BM	chr_1p	0	normal
MMRF_2696_1_BM	chr_1p	0	normal
MMRF_2698_1_BM	chr_1p	0	normal
MMRF_2699_1_BM	chr_1p	0	normal
MMRF_2700_1_BM	chr_1p	0	normal
MMRF_2701_1_BM	chr_1p	0	normal
MMRF_2702_1_BM	chr_1p	0	normal
MMRF_2703_1_BM	chr_1p	0	normal
MMRF_2704_1_BM	chr_1p	0	normal
MMRF_2705_1_BM	chr_1p	0	normal
MMRF_2706_1_BM	chr_1p	0.157556270096463	subclonal_minor
MMRF_2707_1_BM	chr_1p	0	normal
MMRF_2708_1_BM	chr_1p	0.780278670953912	subclonal_major
MMRF_2709_1_BM	chr_1p	0	normal
MMRF_2714_1_BM	chr_1p	0	normal
MMRF_2715_1_BM	chr_1p	0	normal
MMRF_2716_1_BM	chr_1p	0.9131832797427653	clonal
MMRF_2718_1_BM	chr_1p	0	normal
MMRF_2719_1_BM	chr_1p	0.8788853161843515	subclonal_major
MMRF_2721_1_BM	chr_1p	0	normal
MMRF_2722_1_BM	chr_1p	0	normal
MMRF_2723_1_BM	chr_1p	0	normal
MMRF_2727_1_BM	chr_1p	0	normal
MMRF_2728_1_BM	chr_1p	0	normal
MMRF_2729_1_BM	chr_1p	0	normal
MMRF_2730_1_BM	chr_1p	0	normal
MMRF_2731_1_BM	chr_1p	0	normal
MMRF_2732_1_BM	chr_1p	1.172561629153269	clonal
MMRF_2733_1_BM	chr_1p	0	normal
MMRF_2734_1_BM	chr_1p	0	normal
MMRF_2737_1_BM	chr_1p	0	normal
MMRF_2738_1_BM	chr_1p	0	normal
MMRF_2739_1_BM	chr_1p	0	normal
MMRF_2740_1_BM	chr_1p	0	normal
MMRF_2742_1_BM	chr_1p	0	normal
MMRF_2743_1_BM	chr_1p	0	normal
MMRF_2745_1_BM	chr_1p	0	normal
MMRF_2746_1_BM	chr_1p	0.14362272240085744	subclonal_minor
MMRF_2750_1_BM	chr_1p	0	normal
MMRF_2751_1_BM	chr_1p	0	normal
MMRF_2752_1_BM	chr_1p	0	normal
MMRF_2753_1_BM	chr_1p	0.8863879957127545	subclonal_major
MMRF_2754_1_BM	chr_1p	0	normal
MMRF_2755_1_BM	chr_1p	0	normal
MMRF_2756_1_BM	chr_1p	0	normal
MMRF_2757_1_BM	chr_1p	-0.9721329046087889	clonal
MMRF_2758_1_BM	chr_1p	0	normal
MMRF_2760_1_BM	chr_1p	0	normal
MMRF_2761_1_BM	chr_1p	0	normal
MMRF_2762_1_BM	chr_1p	0	normal
MMRF_2763_1_BM	chr_1p	0	normal
MMRF_2764_1_BM	chr_1p	0	normal
MMRF_2765_1_BM	chr_1p	0	normal
MMRF_2767_1_BM	chr_1p	0	normal
MMRF_2768_1_BM	chr_1p	0	normal
MMRF_2769_1_BM	chr_1p	0	normal
MMRF_2770_1_BM	chr_1p	0	normal
MMRF_2772_1_BM	chr_1p	0	normal
MMRF_2774_1_BM	chr_1p	0	normal
MMRF_2775_1_BM	chr_1p	0	normal
MMRF_2776_1_BM	chr_1p	0	normal
MMRF_2778_1_BM	chr_1p	-0.14255091103965703	subclonal_minor
MMRF_2779_1_BM	chr_1p	0	normal
MMRF_2781_1_BM	chr_1p	0.04180064308681672	normal
MMRF_2782_1_BM	chr_1p	0.13719185423365488	subclonal_minor
MMRF_2787_1_BM	chr_1p	0	normal
MMRF_2788_1_BM	chr_1p	0	normal
MMRF_2789_1_BM	chr_1p	0	normal
MMRF_2792_1_BM	chr_1p	0	normal
MMRF_2793_1_BM	chr_1p	0.13183279742765272	subclonal_minor
MMRF_2794_1_BM	chr_1p	0	normal
MMRF_2795_1_BM	chr_1p	0	normal
MMRF_2799_1_BM	chr_1p	0	normal
MMRF_2801_1_BM	chr_1p	0	normal
MMRF_2805_1_BM	chr_1p	0	normal
MMRF_2807_1_BM	chr_1p	1.0621650589496248	clonal
MMRF_2808_1_BM	chr_1p	0	normal
MMRF_2813_1_BM	chr_1p	-1.0267952840300105	clonal
MMRF_2814_1_BM	chr_1p	-0.9978563772775991	clonal
MMRF_2815_1_BM	chr_1p	0	normal
MMRF_2816_1_BM	chr_1p	0.4833869239013933	subclonal_minor
MMRF_2817_1_BM	chr_1p	0	normal
MMRF_2818_1_BM	chr_1p	0	normal
MMRF_2819_1_BM	chr_1p	0	normal
MMRF_2820_1_BM	chr_1p	0.9817792068595927	clonal
MMRF_2821_1_BM	chr_1p	0	normal
MMRF_2822_1_BM	chr_1p	0	normal
MMRF_2823_1_BM	chr_1p	-0.9099678456591639	clonal
MMRF_2826_1_BM	chr_1p	0	normal
MMRF_2827_1_BM	chr_1p	0.10718113612004287	subclonal_minor
MMRF_2828_1_BM	chr_1p	0	normal
MMRF_2829_1_BM	chr_1p	-0.17363344051446944	subclonal_minor
MMRF_2830_1_BM	chr_1p	0	normal
MMRF_2831_1_BM	chr_1p	0	normal
MMRF_2832_1_BM	chr_1p	0	normal
MMRF_2833_1_BM	chr_1p	0	normal
MMRF_2834_1_BM	chr_1p	0	normal
MMRF_2835_1_BM	chr_1p	0	normal
MMRF_2836_1_BM	chr_1p	0	normal
MMRF_2838_1_BM	chr_1p	-0.28938906752411575	subclonal_minor
MMRF_2839_1_BM	chr_1p	0	normal
MMRF_2840_1_BM	chr_1p	-0.9860664523043944	clonal
MMRF_2847_1_BM	chr_1p	0	normal
MMRF_2848_1_BM	chr_1p	0.7138263665594855	subclonal_major
MMRF_2851_1_BM	chr_1p	0	normal
MMRF_2853_1_BM	chr_1p	0.8660235798499464	subclonal_major
MMRF_1016_1_BM	chr_1q	0	normal
MMRF_1021_1_BM	chr_1q	0.9410503751339764	clonal
MMRF_1029_1_BM	chr_1q	0	normal
MMRF_1030_1_BM	chr_1q	0	normal
MMRF_1031_1_BM	chr_1q	0.8821007502679528	subclonal_major
MMRF_1032_1_BM	chr_1q	0	normal
MMRF_1033_1_BM	chr_1q	0	normal
MMRF_1037_1_BM	chr_1q	0	normal
MMRF_1045_1_BM	chr_1q	1.0385852090032153	clonal
MMRF_1048_1_BM	chr_1q	0	normal
MMRF_1049_1_BM	chr_1q	0	normal
MMRF_1054_1_BM	chr_1q	0.16291532690246516	subclonal_minor
MMRF_1055_1_BM	chr_1q	0.8745980707395498	subclonal_major
MMRF_1068_1_BM	chr_1q	0	normal
MMRF_1073_1_BM	chr_1q	0	normal
MMRF_1077_1_BM	chr_1q	0	normal
MMRF_1078_1_BM	chr_1q	0.7363344051446945	subclonal_major
MMRF_1079_1_BM	chr_1q	1.2733118971061093	clonal
MMRF_1082_1_BM	chr_1q	1.0696677384780278	clonal
MMRF_1086_1_BM	chr_1q	0	normal
MMRF_1089_1_BM	chr_1q	0.9271168274383708	clonal
MMRF_1090_1_BM	chr_1q	0	normal
MMRF_1092_1_BM	chr_1q	0	normal
MMRF_1098_1_BM	chr_1q	0	normal
MMRF_1100_1_BM	chr_1q	0.17041800643086816	subclonal_minor
MMRF_1107_1_BM	chr_1q	2.0342979635584135	clonal
MMRF_1108_1_BM	chr_1q	0	normal
MMRF_1127_1_BM	chr_1q	0	normal
MMRF_1128_1_BM	chr_1q	-0.7620578778135048	subclonal_major
MMRF_1129_1_BM	chr_1q	0.7920685959271168	subclonal_major
MMRF_1148_1_BM	chr_1q	1.0760986066452305	clonal
MMRF_1151_1_BM	chr_1q	0	normal
MMRF_1153_1_BM	chr_1q	0.9346195069667738	clonal
MMRF_1157_1_BM	chr_1q	0	normal
MMRF_1164_1_BM	chr_1q	0	normal
MMRF_1167_1_BM	chr_1q	0.9410503751339764	clonal
MMRF_1169_1_BM	chr_1q	0	normal
MMRF_1171_1_BM	chr_1q	0	normal
MMRF_1178_1_BM	chr_1q	0.90032154340836	clonal
MMRF_1179_1_BM	chr_1q	0	normal
MMRF_1180_1_BM	chr_1q	2.112540192926045	clonal
MMRF_1185_1_BM	chr_1q	-0.3097534833869239	subclonal_minor
MMRF_1188_1_BM	chr_1q	0.31296891747052513	subclonal_minor
MMRF_1189_1_BM	chr_1q	1.180064308681672	clonal
MMRF_1195_1_BM	chr_1q	1.045016077170418	clonal
MMRF_1202_1_BM	chr_1q	1.0407288317256163	clonal
MMRF_1210_1_BM	chr_1q	0	normal
MMRF_1212_1_BM	chr_1q	-0.2604501607717042	subclonal_minor
MMRF_1216_1_BM	chr_1q	2.102893890675241	clonal
MMRF_1231_1_BM	chr_1q	0	normal
MMRF_1250_1_BM	chr_1q	0.9196141479099678	clonal
MMRF_1251_1_BM	chr_1q	0.2840300107181136	subclonal_minor
MMRF_1267_1_BM	chr_1q	0	normal
MMRF_1269_1_BM	chr_1q	0.9581993569131833	clonal
MMRF_1270_1_BM	chr_1q	0	normal
MMRF_1274_1_BM	chr_1q	0.9464094319399785	clonal
MMRF_1283_1_BM	chr_1q	0	normal
MMRF_1284_1_BM	chr_1q	0	normal
MMRF_1285_1_BM	chr_1q	0.9088960342979635	clonal
MMRF_1286_1_BM	chr_1q	0	normal
MMRF_1293_1_BM	chr_1q	0	normal
MMRF_1300_1_BM	chr_1q	0.9839228295819935	clonal
MMRF_1307_1_BM	chr_1q	0	normal
MMRF_1309_1_BM	chr_1q	0	normal
MMRF_1311_1_BM	chr_1q	0	normal
MMRF_1318_1_BM	chr_1q	0	normal
MMRF_1323_1_BM	chr_1q	1.4705251875669882	clonal
MMRF_1324_1_BM	chr_1q	0.9453376205787781	clonal
MMRF_1325_1_BM	chr_1q	0	normal
MMRF_1327_1_BM	chr_1q	0.8295819935691318	subclonal_major
MMRF_1328_1_BM	chr_1q	1.052518756698821	clonal
MMRF_1331_1_BM	chr_1q	0	normal
MMRF_1332_1_BM	chr_1q	0	normal
MMRF_1338_1_BM	chr_1q	0	normal
MMRF_1339_1_BM	chr_1q	0	normal
MMRF_1342_1_BM	chr_1q	0	normal
MMRF_1344_1_BM	chr_1q	0.9903536977491961	clonal
MMRF_1348_1_BM	chr_1q	-0.3858520900321543	subclonal_minor
MMRF_1349_1_BM	chr_1q	0.9378349410503751	clonal
MMRF_1352_1_BM	chr_1q	0	normal
MMRF_1354_1_BM	chr_1q	0	normal
MMRF_1356_1_BM	chr_1q	0.9785637727759914	clonal
MMRF_1358_1_BM	chr_1q	0	normal
MMRF_1359_1_BM	chr_1q	0.9914255091103965	clonal
MMRF_1360_1_BM	chr_1q	0	normal
MMRF_1361_1_BM	chr_1q	1.9871382636655948	clonal
MMRF_1364_1_BM	chr_1q	-1.085744908896034	clonal
MMRF_1365_1_BM	chr_1q	0	normal
MMRF_1371_1_BM	chr_1q	0	normal
MMRF_1377_1_BM	chr_1q	0	normal
MMRF_1380_1_BM	chr_1q	0	normal
MMRF_1383_1_BM	chr_1q	1.0010718113612005	clonal
MMRF_1386_1_BM	chr_1q	0	normal
MMRF_1388_1_BM	chr_1q	2.054662379421222	clonal
MMRF_1389_1_BM	chr_1q	0	normal
MMRF_1391_1_BM	chr_1q	0	normal
MMRF_1392_1_BM	chr_1q	0	normal
MMRF_1393_1_BM	chr_1q	0	normal
MMRF_1395_1_BM	chr_1q	0	normal
MMRF_1401_1_BM	chr_1q	1.0900321543408358	clonal
MMRF_1403_1_BM	chr_1q	0	normal
MMRF_1408_1_BM	chr_1q	0	normal
MMRF_1413_1_BM	chr_1q	1.0568060021436227	clonal
MMRF_1423_1_BM	chr_1q	0	normal
MMRF_1424_1_BM	chr_1q	0	normal
MMRF_1425_1_BM	chr_1q	0	normal
MMRF_1426_1_BM	chr_1q	0	normal
MMRF_1431_1_BM	chr_1q	0	normal
MMRF_1432_1_BM	chr_1q	0.8285101822079314	subclonal_major
MMRF_1433_1_BM	chr_1q	1.0364415862808145	clonal
MMRF_1434_1_BM	chr_1q	0	normal
MMRF_1436_1_BM	chr_1q	0	normal
MMRF_1439_1_BM	chr_1q	0	normal
MMRF_1445_1_BM	chr_1q	0.5691318327974276	subclonal_major
MMRF_1446_1_BM	chr_1q	0	normal
MMRF_1447_1_BM	chr_1q	0.8906752411575561	subclonal_major
MMRF_1450_1_BM	chr_1q	1.142550911039657	clonal
MMRF_1451_1_BM	chr_1q	0.9303322615219721	clonal
MMRF_1453_1_BM	chr_1q	1.262593783494105	clonal
MMRF_1454_1_BM	chr_1q	0.6409431939978563	subclonal_major
MMRF_1460_1_BM	chr_1q	0	normal
MMRF_1461_1_BM	chr_1q	0.9646302250803859	clonal
MMRF_1462_1_BM	chr_1q	0.28510182207931406	subclonal_minor
MMRF_1466_1_BM	chr_1q	0	normal
MMRF_1474_1_BM	chr_1q	0	normal
MMRF_1484_1_BM	chr_1q	0	normal
MMRF_1485_1_BM	chr_1q	0.9678456591639871	clonal
MMRF_1486_1_BM	chr_1q	1.4983922829581993	clonal
MMRF_1489_1_BM	chr_1q	-0.12433011789924973	subclonal_minor
MMRF_1491_1_BM	chr_1q	0	normal
MMRF_1497_1_BM	chr_1q	0.15219721329046085	subclonal_minor
MMRF_1499_1_BM	chr_1q	-0.9314040728831725	clonal
MMRF_1501_1_BM	chr_1q	0	normal
MMRF_1502_1_BM	chr_1q	0.9817792068595927	clonal
MMRF_1505_1_BM	chr_1q	0.9817792068595927	clonal
MMRF_1506_1_BM	chr_1q	0	normal
MMRF_1510_1_BM	chr_1q	0.9935691318327974	clonal
MMRF_1511_1_BM	chr_1q	0	normal
MMRF_1512_1_BM	chr_1q	0	normal
MMRF_1516_1_BM	chr_1q	0	normal
MMRF_1519_1_BM	chr_1q	0.9903536977491961	clonal
MMRF_1522_1_BM	chr_1q	0	normal
MMRF_1523_1_BM	chr_1q	0.9389067524115755	clonal
MMRF_1525_1_BM	chr_1q	0	normal
MMRF_1531_1_BM	chr_1q	0.9678456591639871	clonal
MMRF_1533_1_BM	chr_1q	0	normal
MMRF_1534_1_BM	chr_1q	0	normal
MMRF_1535_1_BM	chr_1q	0.8821007502679528	subclonal_major
MMRF_1537_1_BM	chr_1q	-0.17256162915326903	subclonal_minor
MMRF_1538_1_BM	chr_1q	0	normal
MMRF_1539_1_BM	chr_1q	0	normal
MMRF_1540_1_BM	chr_1q	0	normal
MMRF_1541_1_BM	chr_1q	0	normal
MMRF_1542_1_BM	chr_1q	-0.11361200428724544	subclonal_minor
MMRF_1543_1_BM	chr_1q	1.060021436227224	clonal
MMRF_1546_1_BM	chr_1q	0.8681672025723473	subclonal_major
MMRF_1547_1_BM	chr_1q	0	normal
MMRF_1550_1_BM	chr_1q	0.7620578778135048	subclonal_major
MMRF_1555_1_BM	chr_1q	2.095391211146838	clonal
MMRF_1556_1_BM	chr_1q	0	normal
MMRF_1560_1_BM	chr_1q	0.21436227224008575	subclonal_minor
MMRF_1564_1_BM	chr_1q	0	normal
MMRF_1565_1_BM	chr_1q	0	normal
MMRF_1568_1_BM	chr_1q	0	normal
MMRF_1570_1_BM	chr_1q	0	normal
MMRF_1572_1_BM	chr_1q	0	normal
MMRF_1573_1_BM	chr_1q	0	normal
MMRF_1574_1_BM	chr_1q	0	normal
MMRF_1576_1_BM	chr_1q	0	normal
MMRF_1577_1_BM	chr_1q	0	normal
MMRF_1579_1_BM	chr_1q	0.8617363344051447	subclonal_major
MMRF_1580_1_BM	chr_1q	0	normal
MMRF_1583_1_BM	chr_1q	0	normal
MMRF_1586_1_BM	chr_1q	0.9603429796355841	clonal
MMRF_1587_1_BM	chr_1q	0.8553054662379421	subclonal_major
MMRF_1588_1_BM	chr_1q	-0.15541264737406216	subclonal_minor
